# galaxy_id redshift_true ra dec mag_u_obs magerr_u_obs mag_g_obs magerr_g_obs mag_r_obs magerr_r_obs mag_i_obs magerr_i_obs mag_z_obs magerr_z_obs mag_y_obs magerr_y_obs
9.815835656000000000e+09 1.193109989166259766e+00 6.814576891098619171e+01 -3.985066253833777949e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.664219474792480469e+01 1.604370027780532837e-01 2.553879165649414062e+01 5.371641740202903748e-02 2.448119544982910156e+01 2.980115450918674469e-02 2.372413063049316406e+01 2.647726796567440033e-02 2.305837631225585938e+01 3.280403837561607361e-02
1.125062488000000000e+10 5.964426994323730469e-01 6.493527843793080478e+01 -4.254540056393980763e+01 2.363225746154785156e+01 4.887412115931510925e-02 2.294092369079589844e+01 7.485205773264169693e-03 2.193960571289062500e+01 5.428922828286886215e-03 2.128436660766601562e+01 5.285318940877914429e-03 2.111936759948730469e+01 5.605953279882669449e-03 2.096962928771972656e+01 7.002108264714479446e-03
9.814445928000000000e+09 9.524620771408081055e-01 6.879632029476763933e+01 -4.021593474728669548e+01 2.509960556030273438e+01 1.859395205974578857e-01 2.491358757019042969e+01 3.323530405759811401e-02 2.451285743713378906e+01 2.149264700710773468e-02 2.371819496154785156e+01 1.547253690659999847e-02 2.329960632324218750e+01 1.834502816200256348e-02 2.325050544738769531e+01 3.898023068904876709e-02
8.940590581000000000e+09 1.145917415618896484e+00 6.681134061792600676e+01 -3.940818967624913682e+01 2.430597305297851562e+01 8.997929096221923828e-02 2.452343368530273438e+01 2.355977147817611694e-02 2.424031066894531250e+01 1.705307140946388245e-02 2.403987884521484375e+01 2.025502361357212067e-02 2.348817634582519531e+01 2.154901251196861267e-02 2.347715950012207031e+01 4.784816503524780273e-02
9.689033453000000000e+09 8.419610261917114258e-01 6.276308327558539446e+01 -4.061293539504971761e+01 2.450505065917968750e+01 1.078995391726493835e-01 2.434845733642578125e+01 2.026436477899551392e-02 2.391950416564941406e+01 1.316621806472539902e-02 2.311607170104980469e+01 9.850678034126758575e-03 2.280320358276367188e+01 1.230751909315586090e-02 2.272839164733886719e+01 2.449162490665912628e-02
6.064692944000000000e+09 9.804717302322387695e-01 6.515644349087001785e+01 -3.341352753157179478e+01 2.560397148132324219e+01 2.954128086566925049e-01 2.530158615112304688e+01 4.711605980992317200e-02 2.475432014465332031e+01 2.653825469315052032e-02 2.390384292602539062e+01 1.804490201175212860e-02 2.334279060363769531e+01 1.902738027274608612e-02 2.328823471069335938e+01 4.032931476831436157e-02
9.820334769000000000e+09 1.800353288650512695e+00 6.770694945547279531e+01 -3.978142849168481376e+01 2.296169471740722656e+01 2.699307352304458618e-02 2.298892974853515625e+01 7.665253710001707077e-03 2.303756332397460938e+01 7.438312750309705734e-03 2.313915634155273438e+01 1.000491809099912643e-02 2.309176635742187500e+01 1.544181443750858307e-02 2.309784889221191406e+01 3.398342430591583252e-02
9.687754104000000000e+09 4.115925636459729642e-01 6.189102767149935858e+01 -3.909937476767541398e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.644087409973144531e+01 1.333603262901306152e-01 2.485467338562011719e+01 2.900312654674053192e-02 2.430552101135253906e+01 2.551231905817985535e-02 2.394766616821289062e+01 3.228874504566192627e-02 2.381451034545898438e+01 6.504613906145095825e-02
6.067676281000000000e+09 1.483095407485961914e+00 6.405031420434681877e+01 -3.414965685961646358e+01 2.534605407714843750e+01 2.331140637397766113e-01 2.552688217163085938e+01 5.780566111207008362e-02 2.542552566528320312e+01 4.846188798546791077e-02 2.498812866210937500e+01 4.701662436127662659e-02 2.461630058288574219e+01 5.909476429224014282e-02 2.404501724243164062e+01 8.030168712139129639e-02
6.062549845000000000e+09 2.333503285196224242e-01 6.473660041947528043e+01 -3.359348027494077371e+01 2.730776977539062500e+01 1.416083455085754395e+00 2.524734878540039062e+01 4.486044123768806458e-02 2.457711219787597656e+01 2.272286079823970795e-02 2.425330352783203125e+01 2.436995878815650940e-02 2.404873847961425781e+01 3.534767776727676392e-02 2.385840034484863281e+01 6.770566850900650024e-02
8.000016494000000000e+09 1.587010622024536133e-01 6.551711834766670961e+01 -3.716038416186274418e+01 2.483980751037597656e+01 1.465468555688858032e-01 2.379336357116699219e+01 1.289740577340126038e-02 2.288776588439941406e+01 6.945387460291385651e-03 2.249357032775878906e+01 6.974768824875354767e-03 2.225145530700683594e+01 8.475413545966148376e-03 2.208030509948730469e+01 1.419744640588760376e-02
8.938119758000000000e+09 5.713168512564963386e-01 6.658881120465268566e+01 -3.824210468286704412e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.831579780578613281e+01 7.480733990669250488e-01 2.577737998962402344e+01 6.676911562681198120e-02 2.496319580078125000e+01 4.596565291285514832e-02 2.472627067565917969e+01 6.532921642065048218e-02 2.463439941406250000e+01 1.378694027662277222e-01
1.131621347100000000e+10 1.210073947906494141e+00 6.925690601007747205e+01 -4.372419960391147953e+01 2.440529632568359375e+01 9.850888699293136597e-02 2.419920921325683594e+01 1.786544360220432281e-02 2.355739402770996094e+01 1.010186132043600082e-02 2.269447708129882812e+01 7.668819744139909744e-03 2.195384407043457031e+01 7.249356247484683990e-03 2.136042404174804688e+01 8.555162698030471802e-03
1.193750235400000000e+10 8.217465877532958984e-02 6.732385659341547068e+01 -4.539113128561476884e+01 2.220482254028320312e+01 1.443532202392816544e-02 2.116103553771972656e+01 5.161201581358909607e-03 2.068103408813476562e+01 5.059245042502880096e-03 2.041402053833007812e+01 5.072716157883405685e-03 2.024738693237304688e+01 5.149890203028917313e-03 2.016928672790527344e+01 5.565200001001358032e-03
1.062502748500000000e+10 2.091827392578125000e-01 6.911219113244385426e+01 -4.165967042025204847e+01 2.413094902038574219e+01 7.672907412052154541e-02 2.242432785034179688e+01 6.138884462416172028e-03 2.131949043273925781e+01 5.158005282282829285e-03 2.084494972229003906e+01 5.141360685229301453e-03 2.060241127014160156e+01 5.263131577521562576e-03 2.039082145690917969e+01 5.807797890156507492e-03
7.062876031000000000e+09 4.935290813446044922e-01 6.718919068427450725e+01 -3.575776175450548067e+01 2.759986877441406250e+01 1.853022694587707520e+00 2.557188415527343750e+01 6.022210419178009033e-02 2.440632629394531250e+01 1.961466856300830841e-02 2.387846374511718750e+01 1.766449026763439178e-02 2.371124839782714844e+01 2.617826312780380249e-02 2.360728263854980469e+01 5.385222285985946655e-02
7.004012934000000000e+09 1.286871671676635742e+00 6.394123620882215420e+01 -3.627590682800377664e+01 2.465297698974609375e+01 1.235179379582405090e-01 2.490378189086914062e+01 3.294574469327926636e-02 2.475519561767578125e+01 2.655879780650138855e-02 2.454157066345214844e+01 3.144817799329757690e-02 2.414748001098632812e+01 3.862965106964111328e-02 2.369940376281738281e+01 5.856403708457946777e-02
6.063532549000000000e+09 7.175359725952148438e-01 6.465231534804239288e+01 -3.384731132941893605e+01 2.708640861511230469e+01 1.155036211013793945e+00 2.459265136718750000e+01 2.502487227320671082e-02 2.300083541870117188e+01 7.308130152523517609e-03 2.179513549804687500e+01 5.653969012200832367e-03 2.131806945800781250e+01 5.834477953612804413e-03 2.097929191589355469e+01 7.031640037894248962e-03
1.194492659000000000e+10 1.751433849334716797e+00 6.735128021859853220e+01 -4.554002212788410731e+01 2.384571838378906250e+01 5.924522876739501953e-02 2.387058067321777344e+01 1.369038596749305725e-02 2.375450325012207031e+01 1.161933038383722305e-02 2.364985466003417969e+01 1.464056503027677536e-02 2.326330757141113281e+01 1.779366657137870789e-02 2.302848625183105469e+01 3.193936496973037720e-02
8.065009650000000000e+09 1.007514476776123047e+00 6.731978410145023872e+01 -3.761133267339606334e+01 2.559213066101074219e+01 2.922152876853942871e-01 2.547343826293945312e+01 5.506389588117599487e-02 2.508866500854492188e+01 3.574651107192039490e-02 2.464462852478027344e+01 3.448569402098655701e-02 2.416291046142578125e+01 3.917068988084793091e-02 2.412490081787109375e+01 8.639476448297500610e-02
1.056384430300000000e+10 8.198875188827514648e-01 6.633612080948479672e+01 -4.226224422008962023e+01 2.592783737182617188e+01 3.978215754032135010e-01 2.590671157836914062e+01 8.174382895231246948e-02 2.504211997985839844e+01 3.428396955132484436e-02 2.394056701660156250e+01 1.861273683607578278e-02 2.362347984313964844e+01 2.423761412501335144e-02 2.342333984375000000e+01 4.556950554251670837e-02
8.063024077000000000e+09 5.583271980285644531e-01 6.789841004805832370e+01 -3.649921271015015378e+01 2.593130493164062500e+01 3.990915119647979736e-01 2.530587005615234375e+01 4.729912430047988892e-02 2.408905410766601562e+01 1.506149210035800934e-02 2.357930564880371094e+01 1.384090725332498550e-02 2.343250465393066406e+01 2.054088003933429718e-02 2.336626815795898438e+01 4.327521100640296936e-02
8.876525070000000000e+09 8.597110509872436523e-01 6.439235514762481216e+01 -3.864343103416893399e+01 2.748555946350097656e+01 1.667919278144836426e+00 2.640581130981445312e+01 1.291374415159225464e-01 2.580217742919921875e+01 6.829861551523208618e-02 2.472431373596191406e+01 3.704453259706497192e-02 2.440323066711425781e+01 4.868330061435699463e-02 2.432204437255859375e+01 1.035037264227867126e-01
1.056366541600000000e+10 7.415252923965454102e-01 6.685362212016663364e+01 -4.249514949813820408e+01 2.805807685852050781e+01 2.825574636459350586e+00 2.657310867309570312e+01 1.505737900733947754e-01 2.523551559448242188e+01 4.080180823802947998e-02 2.409582519531250000e+01 2.125272713601589203e-02 2.369115829467773438e+01 2.571973204612731934e-02 2.347307205200195312e+01 4.767106100916862488e-02
8.076180217000000000e+09 2.154102563858032227e+00 6.853472824495696614e+01 -3.701156529473104229e+01 2.451629638671875000e+01 1.090127676725387573e-01 2.423905563354492188e+01 1.847184449434280396e-02 2.435068511962890625e+01 1.870881393551826477e-02 2.439074516296386719e+01 2.750373259186744690e-02 2.440655517578125000e+01 4.883068799972534180e-02 2.440588378906250000e+01 1.117784604430198669e-01
9.813135083000000000e+09 5.947346687316894531e-01 6.717375397668983794e+01 -4.001537105429341779e+01 2.405937004089355469e+01 7.189875841140747070e-02 2.327590751647949219e+01 9.002001024782657623e-03 2.217654228210449219e+01 5.630424711853265762e-03 2.142870903015136719e+01 5.360526498407125473e-03 2.119725036621093750e+01 5.687111988663673401e-03 2.101993179321289062e+01 7.160238455981016159e-03
8.940284322000000000e+09 1.075747489929199219e+00 6.635825045395738186e+01 -3.898234449592745676e+01 2.253558731079101562e+01 1.880781166255474091e-02 2.260463333129882812e+01 6.502801552414894104e-03 2.257129287719726562e+01 6.188685540109872818e-03 2.229488563537597656e+01 6.453135050833225250e-03 2.176864242553710938e+01 6.697474047541618347e-03 2.153639793395996094e+01 9.543724358081817627e-03
7.063528476000000000e+09 7.282447814941406250e-01 6.633666263401897822e+01 -3.587309041617672278e+01 2.560437583923339844e+01 2.955227196216583252e-01 2.520399665832519531e+01 4.313768446445465088e-02 2.410854339599609375e+01 1.530135702341794968e-02 2.310655021667480469e+01 9.788293391466140747e-03 2.279008865356445312e+01 1.218642201274633408e-02 2.254515838623046875e+01 2.089053578674793243e-02
6.062602946000000000e+09 2.947463256854742641e-01 6.494895630771489436e+01 -3.313524558464240499e+01 2.687912559509277344e+01 9.544128775596618652e-01 2.565473747253417969e+01 6.494332104921340942e-02 2.479637908935546875e+01 2.754260040819644928e-02 2.461100006103515625e+01 3.346190601587295532e-02 2.444279098510742188e+01 5.046404153108596802e-02 2.424307250976562500e+01 9.627420455217361450e-02
1.056695254800000000e+10 1.321050882339477539e+00 6.498170020695617666e+01 -4.179713506872676021e+01 2.479524040222167969e+01 1.406880021095275879e-01 2.488544273376464844e+01 3.241134062409400940e-02 2.478669929504394531e+01 2.730790525674819946e-02 2.446164321899414062e+01 2.928782254457473755e-02 2.409653091430664062e+01 3.689809516072273254e-02 2.347202873229980469e+01 4.762604832649230957e-02
9.692303236000000000e+09 1.423470020294189453e+00 6.156240331753242145e+01 -4.131477746601783707e+01 2.592660331726074219e+01 3.973696231842041016e-01 2.568597984313964844e+01 6.682019680738449097e-02 2.553461074829101562e+01 5.351267382502555847e-02 2.476100921630859375e+01 3.828862309455871582e-02 2.423530197143554688e+01 4.181500151753425598e-02 2.355296897888183594e+01 5.125742405652999878e-02
9.687937243000000000e+09 5.160443782806396484e-01 6.164070558010119782e+01 -4.002748677617545781e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.653315353393554688e+01 1.451505720615386963e-01 2.508783149719238281e+01 3.571972623467445374e-02 2.424442291259765625e+01 2.418131567537784576e-02 2.385759162902832031e+01 2.979814074933528900e-02 2.373435974121093750e+01 6.045997515320777893e-02
8.940852124000000000e+09 1.192733764648437500e+00 6.643350545164108212e+01 -3.872233223090003662e+01 2.523435401916503906e+01 2.104011625051498413e-01 2.524307632446289062e+01 4.468728229403495789e-02 2.495370101928710938e+01 3.167629241943359375e-02 2.469498443603515625e+01 3.608044609427452087e-02 2.388593101501464844e+01 3.055890090763568878e-02 2.371212196350097656e+01 5.924647301435470581e-02
1.056351230500000000e+10 7.043322324752807617e-01 6.613176730606673459e+01 -4.098563641634401478e+01 2.806519508361816406e+01 2.844162225723266602e+00 2.627847099304199219e+01 1.149007380008697510e-01 2.544801902770996094e+01 4.946206882596015930e-02 2.463930511474609375e+01 3.432130068540573120e-02 2.459826278686523438e+01 5.813138931989669800e-02 2.461727523803710938e+01 1.357179582118988037e-01
8.875004775000000000e+09 1.061751842498779297e-01 6.345111781890000202e+01 -3.749466952585473933e+01 2.225785827636718750e+01 1.504226308315992355e-02 2.104042625427246094e+01 5.134823266416788101e-03 2.046860694885253906e+01 5.043423268944025040e-03 2.020113182067871094e+01 5.052969325333833694e-03 2.002759933471679688e+01 5.106635391712188721e-03 1.994340896606445312e+01 5.392259918153285980e-03
7.017445671000000000e+09 2.619057178497314453e+00 6.334118307570361139e+01 -3.517808206536274440e+01 2.590341949462890625e+01 3.889915645122528076e-01 2.541870498657226562e+01 5.239333212375640869e-02 2.495672798156738281e+01 3.176223859190940857e-02 2.489851379394531250e+01 4.335053637623786926e-02 2.505586242675781250e+01 8.831207454204559326e-02 2.475967025756835938e+01 1.546846926212310791e-01
7.065025508000000000e+09 1.046259164810180664e+00 6.635623567614447893e+01 -3.477850762977163868e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.682797622680664062e+01 1.902994066476821899e-01 2.535590744018554688e+01 4.549651220440864563e-02 2.439054870605468750e+01 2.749895863234996796e-02 2.360721588134765625e+01 2.389563247561454773e-02 2.312338256835937500e+01 3.477017208933830261e-02
6.062544182000000000e+09 2.150638103485107422e-01 6.408240986242165604e+01 -3.444470620416846884e+01 2.403984451293945312e+01 7.063581049442291260e-02 2.327487373352050781e+01 8.996275253593921661e-03 2.274818229675292969e+01 6.569112651050090790e-03 2.253989028930664062e+01 7.118579000234603882e-03 2.242390251159667969e+01 9.423731826245784760e-03 2.231939506530761719e+01 1.725284196436405182e-02
8.000296621000000000e+09 4.238663479414254698e-01 6.553880001994838267e+01 -3.661555896184244574e+01 2.635302352905273438e+01 5.881660580635070801e-01 2.619722747802734375e+01 1.066528931260108948e-01 2.515752410888671875e+01 3.803053498268127441e-02 2.497897720336914062e+01 4.662808403372764587e-02 2.480033302307128906e+01 6.990145891904830933e-02 2.481880950927734375e+01 1.633244454860687256e-01
9.813145373000000000e+09 6.152117252349853516e-01 6.845321808357195437e+01 -3.998245286517691710e+01 2.403508949279785156e+01 7.033111155033111572e-02 2.358052444458007812e+01 1.102090813219547272e-02 2.284762573242187500e+01 6.829561665654182434e-03 2.233784675598144531e+01 6.553802173584699631e-03 2.220706748962402344e+01 8.261829614639282227e-03 2.208044624328613281e+01 1.419903803616762161e-02
9.817654397000000000e+09 1.452175617218017578e+00 6.831026989203047606e+01 -3.994710102883473013e+01 2.515575981140136719e+01 1.957652419805526733e-01 2.550921630859375000e+01 5.688428878784179688e-02 2.528217124938964844e+01 4.255900904536247253e-02 2.478377723693847656e+01 3.908269107341766357e-02 2.451284980773925781e+01 5.378243327140808105e-02 2.373363113403320312e+01 6.041985750198364258e-02
8.065017226000000000e+09 1.024138689041137695e+00 6.810343312648116409e+01 -3.787335754558130674e+01 2.419717788696289062e+01 8.149319142103195190e-02 2.409100341796875000e+01 1.633504591882228851e-02 2.359098625183105469e+01 1.033738441765308380e-02 2.295670509338378906e+01 8.892475627362728119e-03 2.224885368347167969e+01 8.462563157081604004e-03 2.198703002929687500e+01 1.319419965147972107e-02
